,TIMESTAMP,MAC1,MAC2,MAC3
84,2021-05-01T15:51:43.883,NULL,NULL,NULL
85,2021-05-01T15:51:54.793,NULL,NULL,-88
86,2021-05-01T15:52:05.704,NULL,NULL,-77
87,2021-05-01T15:52:16.610,NULL,NULL,-82
88,2021-05-01T15:52:27.513,NULL,NULL,-89
89,2021-05-01T15:52:38.413,NULL,NULL,-83
90,2021-05-01T15:52:49.330,NULL,NULL,-78
91,2021-05-01T15:53:00.237,NULL,NULL,-81
92,2021-05-01T15:53:11.149,NULL,NULL,-86
93,2021-05-01T15:53:22.256,NULL,NULL,-80
94,2021-05-01T15:53:33.351,NULL,NULL,-77
95,2021-05-01T15:53:44.464,NULL,NULL,-85
96,2021-05-01T15:53:55.538,NULL,NULL,-83
97,2021-05-01T15:54:06.611,NULL,NULL,-89
98,2021-05-01T15:54:17.705,NULL,NULL,-86
99,2021-05-01T15:54:28.787,NULL,NULL,-71
100,2021-05-01T15:54:39.903,NULL,NULL,-66
101,2021-05-01T15:54:51.034,NULL,NULL,-60
102,2021-05-01T15:55:02.119,NULL,NULL,-55
103,2021-05-01T15:55:13.302,NULL,NULL,-76
104,2021-05-01T15:55:24.369,NULL,-89,-79
105,2021-05-01T15:55:35.439,NULL,-89,-75
106,2021-05-01T15:55:46.523,NULL,-89,-86
107,2021-05-01T15:55:57.591,NULL,-80,-79
108,2021-05-01T15:56:08.664,NULL,-83,-82
109,2021-05-01T15:56:19.739,NULL,-80,-82
110,2021-05-01T15:56:30.805,NULL,-72,-82
111,2021-05-01T15:56:41.870,NULL,-68,NULL
112,2021-05-01T15:56:52.961,NULL,-50,NULL
113,2021-05-01T15:57:04.749,NULL,-46,NULL
114,2021-05-01T15:57:15.837,-81,-59,NULL
115,2021-05-01T15:57:26.914,-87,-62,NULL
116,2021-05-01T15:57:37.978,-87,-78,NULL
117,2021-05-01T15:57:49.048,-87,-74,NULL
118,2021-05-01T15:58:00.124,-77,-74,NULL
119,2021-05-01T15:58:11.221,-86,-79,NULL
120,2021-05-01T15:58:22.294,-67,-81,NULL
121,2021-05-01T15:58:33.391,-77,-83,NULL
122,2021-05-01T15:58:44.432,-69,-67,NULL
123,2021-05-01T15:58:55.514,-57,-75,NULL
124,2021-05-01T15:59:06.632,-50,-77,NULL
125,2021-05-01T15:59:17.722,-69,-71,NULL
126,2021-05-01T15:59:28.798,-67,-71,NULL
127,2021-05-01T15:59:39.868,-65,-60,NULL
128,2021-05-01T15:59:50.937,-65,-61,NULL
129,2021-05-01T16:00:02.006,-77,-50,NULL
130,2021-05-01T16:00:13.086,-81,-56,NULL
131,2021-05-01T16:00:24.160,-81,-52,NULL
132,2021-05-01T16:00:35.232,-81,-63,NULL
133,2021-05-01T16:00:46.309,NULL,-69,NULL
134,2021-05-01T16:00:57.383,NULL,-77,-93
135,2021-05-01T16:01:08.473,NULL,-82,-93
136,2021-05-01T16:01:19.564,NULL,-77,-93
137,2021-05-01T16:01:30.647,NULL,-77,NULL
138,2021-05-01T16:01:41.721,NULL,-77,-71
139,2021-05-01T16:01:52.867,NULL,NULL,-69
140,2021-05-01T16:02:04.652,NULL,NULL,-63
141,2021-05-01T16:02:15.721,NULL,NULL,-65
142,2021-05-01T16:02:26.829,NULL,NULL,-70
143,2021-05-01T16:02:37.904,NULL,NULL,-70
144,2021-05-01T16:02:48.993,NULL,NULL,-82
145,2021-05-01T16:03:00.065,NULL,NULL,-81
146,2021-05-01T16:03:11.156,NULL,NULL,-85
147,2021-05-01T16:03:22.239,NULL,NULL,-81
148,2021-05-01T16:03:33.316,NULL,NULL,-84
149,2021-05-01T16:03:44.385,NULL,NULL,-91
150,2021-05-01T16:03:55.458,NULL,NULL,-87
151,2021-05-01T16:04:06.533,NULL,NULL,-86
152,2021-05-01T16:04:17.912,NULL,NULL,-86
153,2021-05-01T16:04:28.828,NULL,NULL,-86
154,2021-05-01T16:04:39.729,NULL,NULL,NULL
155,2021-05-01T16:04:51.141,NULL,NULL,NULL
156,2021-05-01T16:05:02.556,NULL,NULL,NULL
157,2021-05-01T16:05:13.456,NULL,NULL,-95
158,2021-05-01T16:05:24.360,NULL,NULL,-95
159,2021-05-01T16:05:35.749,NULL,NULL,NULL
